parameter_id,trial_id,true_ate,trt_change,shift
13,22,-0.185063923594139,Spline,Flexible Covariate Shift
13,23,-0.18563406696636706,Spline,Flexible Covariate Shift
13,24,-0.18606827270201176,Spline,Flexible Covariate Shift
13,25,-0.18631749706375886,Spline,Flexible Covariate Shift
13,26,-0.186372974073877,Spline,Flexible Covariate Shift
13,27,-0.1862519234059788,Spline,Flexible Covariate Shift
13,28,-0.18597199782786586,Spline,Flexible Covariate Shift
13,29,-0.18555085010733982,Spline,Flexible Covariate Shift
13,30,-0.18500613301220234,Spline,Flexible Covariate Shift
13,31,-0.18435549931025508,Spline,Flexible Covariate Shift
13,32,-0.1836166017692996,Spline,Flexible Covariate Shift
13,33,-0.18280709315713756,Spline,Flexible Covariate Shift
13,34,-0.18194462624157062,Spline,Flexible Covariate Shift
13,35,-0.18104685379040042,Spline,Flexible Covariate Shift
13,36,-0.18013142857142858,Spline,Flexible Covariate Shift
14,1,-0.21156000000000003,Spline,Linear Covariate Shift
14,2,-0.2083059285903609,Spline,Linear Covariate Shift
14,3,-0.20508671290374691,Spline,Linear Covariate Shift
14,4,-0.20193720866318335,Spline,Linear Covariate Shift
14,5,-0.1988922715916953,Spline,Linear Covariate Shift
14,6,-0.19598675741230798,Spline,Linear Covariate Shift
14,7,-0.19325552184804654,Spline,Linear Covariate Shift
14,8,-0.19073342062193618,Spline,Linear Covariate Shift
14,9,-0.1884553094570021,Spline,Linear Covariate Shift
14,10,-0.18645604407626942,Spline,Linear Covariate Shift
14,11,-0.18477048020276338,Spline,Linear Covariate Shift
14,12,-0.18343347355950915,Spline,Linear Covariate Shift
14,13,-0.18247934058426118,Spline,Linear Covariate Shift
14,14,-0.1819100405985325,Spline,Linear Covariate Shift
14,15,-0.18167737939366185,Spline,Linear Covariate Shift
14,16,-0.1817288484788224,Spline,Linear Covariate Shift
14,17,-0.1820119393631873,Spline,Linear Covariate Shift
14,18,-0.1824741435559298,Spline,Linear Covariate Shift
14,19,-0.18306295256622301,Spline,Linear Covariate Shift
14,20,-0.18372585790324017,Spline,Linear Covariate Shift
14,21,-0.18441035107615444,Spline,Linear Covariate Shift
14,22,-0.185063923594139,Spline,Linear Covariate Shift
14,23,-0.18563406696636706,Spline,Linear Covariate Shift
14,24,-0.18606827270201176,Spline,Linear Covariate Shift
14,25,-0.18631749706375886,Spline,Linear Covariate Shift
14,26,-0.186372974073877,Spline,Linear Covariate Shift
14,27,-0.1862519234059788,Spline,Linear Covariate Shift
14,28,-0.18597199782786586,Spline,Linear Covariate Shift
14,29,-0.18555085010733982,Spline,Linear Covariate Shift
14,30,-0.18500613301220234,Spline,Linear Covariate Shift
14,31,-0.18435549931025508,Spline,Linear Covariate Shift
14,32,-0.1836166017692996,Spline,Linear Covariate Shift
14,33,-0.18280709315713756,Spline,Linear Covariate Shift
14,34,-0.18194462624157062,Spline,Linear Covariate Shift
14,35,-0.18104685379040042,Spline,Linear Covariate Shift
14,36,-0.18013142857142858,Spline,Linear Covariate Shift
15,1,-0.21156000000000003,Spline,No Covariate Shift
15,2,-0.2083059285903609,Spline,No Covariate Shift
15,3,-0.20508671290374691,Spline,No Covariate Shift
15,4,-0.20193720866318335,Spline,No Covariate Shift
15,5,-0.1988922715916953,Spline,No Covariate Shift
15,6,-0.19598675741230798,Spline,No Covariate Shift
15,7,-0.19325552184804654,Spline,No Covariate Shift
15,8,-0.19073342062193618,Spline,No Covariate Shift
15,9,-0.1884553094570021,Spline,No Covariate Shift
15,10,-0.18645604407626942,Spline,No Covariate Shift
15,11,-0.18477048020276338,Spline,No Covariate Shift
15,12,-0.18343347355950915,Spline,No Covariate Shift
15,13,-0.18247934058426118,Spline,No Covariate Shift
15,14,-0.1819100405985325,Spline,No Covariate Shift
15,15,-0.18167737939366185,Spline,No Covariate Shift
15,16,-0.1817288484788224,Spline,No Covariate Shift
15,17,-0.1820119393631873,Spline,No Covariate Shift
15,18,-0.1824741435559298,Spline,No Covariate Shift
15,19,-0.18306295256622301,Spline,No Covariate Shift
15,20,-0.18372585790324017,Spline,No Covariate Shift
15,21,-0.18441035107615444,Spline,No Covariate Shift
15,22,-0.185063923594139,Spline,No Covariate Shift
15,23,-0.18563406696636706,Spline,No Covariate Shift
15,24,-0.18606827270201176,Spline,No Covariate Shift
15,25,-0.18631749706375886,Spline,No Covariate Shift
15,26,-0.186372974073877,Spline,No Covariate Shift
15,27,-0.1862519234059788,Spline,No Covariate Shift
15,28,-0.18597199782786586,Spline,No Covariate Shift
15,29,-0.18555085010733982,Spline,No Covariate Shift
15,30,-0.18500613301220234,Spline,No Covariate Shift
15,31,-0.18435549931025508,Spline,No Covariate Shift
15,32,-0.1836166017692996,Spline,No Covariate Shift
15,33,-0.18280709315713756,Spline,No Covariate Shift
15,34,-0.18194462624157062,Spline,No Covariate Shift
15,35,-0.18104685379040042,Spline,No Covariate Shift
15,36,-0.18013142857142858,Spline,No Covariate Shift
16,1,-0.21672207481843986,Spline + Effect Modification,Flexible Covariate Shift
16,2,-0.20476045110120797,Spline + Effect Modification,Flexible Covariate Shift
16,3,-0.19295972327063704,Spline + Effect Modification,Flexible Covariate Shift
16,4,-0.18141733855311803,Spline + Effect Modification,Flexible Covariate Shift
16,5,-0.17041315089193876,Spline + Effect Modification,Flexible Covariate Shift
16,6,-0.16004447008683137,Spline + Effect Modification,Flexible Covariate Shift
16,7,-0.1504010109369478,Spline + Effect Modification,Flexible Covariate Shift
16,8,-0.14182134333152133,Spline + Effect Modification,Flexible Covariate Shift
16,9,-0.134284702656062,Spline + Effect Modification,Flexible Covariate Shift
16,10,-0.12790344907868112,Spline + Effect Modification,Flexible Covariate Shift
16,11,-0.1230978026833622,Spline + Effect Modification,Flexible Covariate Shift
16,12,-0.1197933711220533,Spline + Effect Modification,Flexible Covariate Shift
16,13,-0.11818244516716461,Spline + Effect Modification,Flexible Covariate Shift
16,14,-0.11836439279378091,Spline + Effect Modification,Flexible Covariate Shift
16,15,-0.12003886939609272,Spline + Effect Modification,Flexible Covariate Shift
16,16,-0.12277253211395911,Spline + Effect Modification,Flexible Covariate Shift
16,17,-0.12640024815727696,Spline + Effect Modification,Flexible Covariate Shift
16,18,-0.13082784426129596,Spline + Effect Modification,Flexible Covariate Shift
16,19,-0.13549760253320678,Spline + Effect Modification,Flexible Covariate Shift
16,20,-0.14028525248547302,Spline + Effect Modification,Flexible Covariate Shift
16,21,-0.14486879584649792,Spline + Effect Modification,Flexible Covariate Shift
16,22,-0.14897702493133969,Spline + Effect Modification,Flexible Covariate Shift
16,23,-0.1523374837388346,Spline + Effect Modification,Flexible Covariate Shift
16,24,-0.1546354783261377,Spline + Effect Modification,Flexible Covariate Shift
16,25,-0.15566494975351794,Spline + Effect Modification,Flexible Covariate Shift
16,26,-0.1553432027564433,Spline + Effect Modification,Flexible Covariate Shift
16,27,-0.1539145982330559,Spline + Effect Modification,Flexible Covariate Shift
16,28,-0.15130292215248453,Spline + Effect Modification,Flexible Covariate Shift
16,29,-0.14775379732335545,Spline + Effect Modification,Flexible Covariate Shift
16,30,-0.14338808926382945,Spline + Effect Modification,Flexible Covariate Shift
16,31,-0.1382843678028955,Spline + Effect Modification,Flexible Covariate Shift
16,32,-0.13252511489167448,Spline + Effect Modification,Flexible Covariate Shift
16,33,-0.12644583887126115,Spline + Effect Modification,Flexible Covariate Shift
16,34,-0.11983580620493643,Spline + Effect Modification,Flexible Covariate Shift
16,35,-0.11310670006130494,Spline + Effect Modification,Flexible Covariate Shift
16,36,-0.10612463763058644,Spline + Effect Modification,Flexible Covariate Shift
17,1,-0.2167951469135027,Spline + Effect Modification,Linear Covariate Shift
17,2,-0.21429709913599795,Spline + Effect Modification,Linear Covariate Shift
17,3,-0.21189943257718294,Spline + Effect Modification,Linear Covariate Shift
17,4,-0.2094093034353546,Spline + Effect Modification,Linear Covariate Shift
17,5,-0.2071876906175329,Spline + Effect Modification,Linear Covariate Shift
17,6,-0.20504764497343222,Spline + Effect Modification,Linear Covariate Shift
17,7,-0.20315003247937566,Spline + Effect Modification,Linear Covariate Shift
17,8,-0.20132311733710348,Spline + Effect Modification,Linear Covariate Shift
17,9,-0.19983636504111463,Spline + Effect Modification,Linear Covariate Shift
17,10,-0.19865300239632283,Spline + Effect Modification,Linear Covariate Shift
17,11,-0.19772517039994034,Spline + Effect Modification,Linear Covariate Shift
17,12,-0.19717598793234453,Spline + Effect Modification,Linear Covariate Shift
17,13,-0.1970110833758551,Spline + Effect Modification,Linear Covariate Shift
17,14,-0.19717902139040439,Spline + Effect Modification,Linear Covariate Shift
17,15,-0.1977170345150324,Spline + Effect Modification,Linear Covariate Shift
17,16,-0.19855252730402786,Spline + Effect Modification,Linear Covariate Shift
17,17,-0.19963207044936176,Spline + Effect Modification,Linear Covariate Shift
17,18,-0.20087809719165692,Spline + Effect Modification,Linear Covariate Shift
17,19,-0.2022422732464814,Spline + Effect Modification,Linear Covariate Shift
17,20,-0.20362193264100914,Spline + Effect Modification,Linear Covariate Shift
17,21,-0.20519135437073233,Spline + Effect Modification,Linear Covariate Shift
17,22,-0.20651759636490402,Spline + Effect Modification,Linear Covariate Shift
17,23,-0.20780066390455101,Spline + Effect Modification,Linear Covariate Shift
17,24,-0.20905507519366254,Spline + Effect Modification,Linear Covariate Shift
17,25,-0.21012761061095608,Spline + Effect Modification,Linear Covariate Shift
17,26,-0.21091230006069067,Spline + Effect Modification,Linear Covariate Shift
17,27,-0.2116716393443519,Spline + Effect Modification,Linear Covariate Shift
17,28,-0.2121018943618167,Spline + Effect Modification,Linear Covariate Shift
17,29,-0.21243609251696824,Spline + Effect Modification,Linear Covariate Shift
17,30,-0.21265875718595648,Spline + Effect Modification,Linear Covariate Shift
17,31,-0.21282999875952285,Spline + Effect Modification,Linear Covariate Shift
17,32,-0.21286790626945282,Spline + Effect Modification,Linear Covariate Shift
17,33,-0.21277080090338113,Spline + Effect Modification,Linear Covariate Shift
17,34,-0.2127093786455138,Spline + Effect Modification,Linear Covariate Shift
17,35,-0.21259004120117245,Spline + Effect Modification,Linear Covariate Shift
17,36,-0.2124733589595595,Spline + Effect Modification,Linear Covariate Shift
18,1,-0.1996472001341811,Spline + Effect Modification,No Covariate Shift
18,2,-0.19639312872454204,Spline + Effect Modification,No Covariate Shift
18,3,-0.19317391303792805,Spline + Effect Modification,No Covariate Shift
18,4,-0.19002440879736446,Spline + Effect Modification,No Covariate Shift
18,5,-0.18697947172587634,Spline + Effect Modification,No Covariate Shift
18,6,-0.184073957546489,Spline + Effect Modification,No Covariate Shift
18,7,-0.18134272198222764,Spline + Effect Modification,No Covariate Shift
18,8,-0.17882062075611724,Spline + Effect Modification,No Covariate Shift
18,9,-0.1765425095911831,Spline + Effect Modification,No Covariate Shift
18,10,-0.17454324421045048,Spline + Effect Modification,No Covariate Shift
18,11,-0.17285768033694443,Spline + Effect Modification,No Covariate Shift
18,12,-0.17152067369369023,Spline + Effect Modification,No Covariate Shift
18,13,-0.1705665407184423,Spline + Effect Modification,No Covariate Shift
18,14,-0.16999724073271355,Spline + Effect Modification,No Covariate Shift
18,15,-0.1697645795278429,Spline + Effect Modification,No Covariate Shift
18,16,-0.16981604861300342,Spline + Effect Modification,No Covariate Shift
18,17,-0.17009913949736838,Spline + Effect Modification,No Covariate Shift
18,18,-0.17056134369011094,Spline + Effect Modification,No Covariate Shift
18,19,-0.17115015270040407,Spline + Effect Modification,No Covariate Shift
18,20,-0.17181305803742114,Spline + Effect Modification,No Covariate Shift
18,21,-0.17249755121033555,Spline + Effect Modification,No Covariate Shift
18,22,-0.17315112372832014,Spline + Effect Modification,No Covariate Shift
18,23,-0.1737212671005481,Spline + Effect Modification,No Covariate Shift
18,24,-0.1741554728361929,Spline + Effect Modification,No Covariate Shift
18,25,-0.17440469719793988,Spline + Effect Modification,No Covariate Shift
18,26,-0.1744601742080581,Spline + Effect Modification,No Covariate Shift
18,27,-0.17433912354015985,Spline + Effect Modification,No Covariate Shift
18,28,-0.174059197962047,Spline + Effect Modification,No Covariate Shift
18,29,-0.17363805024152085,Spline + Effect Modification,No Covariate Shift
18,30,-0.17309333314638348,Spline + Effect Modification,No Covariate Shift
18,31,-0.17244269944443608,Spline + Effect Modification,No Covariate Shift
18,32,-0.1717038019034806,Spline + Effect Modification,No Covariate Shift
18,33,-0.1708942932913186,Spline + Effect Modification,No Covariate Shift
18,34,-0.1700318263757517,Spline + Effect Modification,No Covariate Shift
18,35,-0.16913405392458142,Spline + Effect Modification,No Covariate Shift
18,36,-0.16821862870560972,Spline + Effect Modification,No Covariate Shift
