trial_id,estimator,shift,trt_change,gamma2_m,sigma2_m,sigma_ratio,sigma2_ratio
18,chi_gformula,No Covariate Shift,Effect Modification,0,0,0,0
18,chi_gformula,No Covariate Shift,Linear,0,1.1125714285714283e-4,1,1
18,chi_gformula,No Covariate Shift,Linear + Effect Modification,0,1.1125714285714316e-4,1,1
18,chi_gformula,No Covariate Shift,Spline,0,9.199834036504996e-5,1,1
18,chi_gformula,No Covariate Shift,Spline + Effect Modification,0,9.199834036504926e-5,1,1
19,chi_DR,Flexible Covariate Shift,Constant,1.0250151771114688e-22,0,0,0
19,chi_DR,Flexible Covariate Shift,Effect Modification,3.429686916063808e-4,0,0,0
19,chi_DR,Flexible Covariate Shift,Linear,1.1174961224140897e-4,2.6950067037516515e-7,0.04439639066230345,0.002407953337760366
19,chi_DR,Flexible Covariate Shift,Linear + Effect Modification,6.108303226435024e-4,1.0432024810444575e-8,0.0032926003808156174,1.7091380231283097e-5
19,chi_DR,Flexible Covariate Shift,Spline,8.634487923258786e-5,1.8395610620424402e-7,0.03903362226798264,0.002124235781315695
19,chi_DR,Flexible Covariate Shift,Spline + Effect Modification,7.057806863769633e-4,7.103442195191734e-9,0.002861873577217225,1.006877551470215e-5
19,chi_DR,Linear Covariate Shift,Constant,1.263336975865707e-22,0,0,0
19,chi_DR,Linear Covariate Shift,Effect Modification,6.674729885522895e-5,0,0,0
19,chi_DR,Linear Covariate Shift,Linear,1.1259350137771098e-4,4.0905341858855924e-7,0.04124128187146061,0.0036334569437044585
19,chi_DR,Linear Covariate Shift,Linear + Effect Modification,5.821267705032427e-6,3.2509357045451286e-9,0.018470335701487355,5.660108093322894e-4
19,chi_DR,Linear Covariate Shift,Spline,8.78283335857192e-5,3.0569457054432337e-7,0.04049944541012565,0.003377996822997658
19,chi_DR,Linear Covariate Shift,Spline + Effect Modification,5.8183730025496646e-5,2.881307298189316e-9,0.004906200045983662,4.992633706120852e-5
19,chi_DR,No Covariate Shift,Constant,1.1391891682541366e-22,0,0,0
19,chi_DR,No Covariate Shift,Effect Modification,1.3502849771921774e-22,0,0,0
19,chi_DR,No Covariate Shift,Linear,1.1162265957730015e-4,2.8875281727207597e-7,0.035991503458244804,0.002550377326974827
19,chi_DR,No Covariate Shift,Linear + Effect Modification,1.1222178558240433e-4,3.3391596127772837e-7,0.040403936655383325,0.0029580059633471938
19,chi_DR,No Covariate Shift,Spline,8.759791820320922e-5,1.428208091179305e-7,0.03338001257541129,0.0016656395241505001
19,chi_DR,No Covariate Shift,Spline + Effect Modification,8.38776479427797e-5,3.0844497901477446e-7,0.04849143575415708,0.0036601784698148104
19,chi_DRj,Flexible Covariate Shift,Constant,1.0250151771114688e-22,0,0,0
19,chi_DRj,Flexible Covariate Shift,Effect Modification,3.429686916063808e-4,0,0,0
19,chi_DRj,Flexible Covariate Shift,Linear,1.4149067059490007e-22,1.1125714285714289e-4,0.9999999989206888,1
19,chi_DRj,Flexible Covariate Shift,Linear + Effect Modification,3.415744928325473e-4,1.112571428571432e-4,0.36335275608731016,0.2457015441945518
19,chi_DRj,Flexible Covariate Shift,Spline,1.660696904627523e-22,8.598151999655615e-5,0.9999999987199563,1
19,chi_DRj,Flexible Covariate Shift,Spline + Effect Modification,3.427153989156017e-4,8.598151999655648e-5,0.33372829194775266,0.20057079383447268
19,chi_DRj,Linear Covariate Shift,Constant,1.263336975865707e-22,0,0,0
19,chi_DRj,Linear Covariate Shift,Effect Modification,6.674729885522895e-5,0,0,0
19,chi_DRj,Linear Covariate Shift,Linear,1.1647915140016624e-22,1.1125714285714286e-4,0.9999999989936399,1
19,chi_DRj,Linear Covariate Shift,Linear + Effect Modification,6.679838280765186e-5,1.1125714285714317e-4,0.5634325843467362,0.6248535644024938
19,chi_DRj,Linear Covariate Shift,Spline,9.118862599419384e-23,8.598151999655612e-5,0.99999999898198,1
19,chi_DRj,Linear Covariate Shift,Spline + Effect Modification,6.644349231168956e-5,8.598151999655644e-5,0.5321871643062326,0.5641068547420993
19,chi_DRj,No Covariate Shift,Constant,1.1391891682541366e-22,0,0,0
19,chi_DRj,No Covariate Shift,Effect Modification,1.3502849771921774e-22,0,0,0
19,chi_DRj,No Covariate Shift,Linear,8.585683989876621e-23,1.112571428571429e-4,0.9999999991276266,1
19,chi_DRj,No Covariate Shift,Linear + Effect Modification,1.2219585906156446e-22,1.112571428571432e-4,0.9999999990116625,1
19,chi_DRj,No Covariate Shift,Spline,1.346522540397513e-22,8.598151999655617e-5,0.9999999988442981,1
19,chi_DRj,No Covariate Shift,Spline + Effect Modification,1.0816080762024512e-22,8.598151999655642e-5,0.9999999989055044,1
19,chi_gformula,Flexible Covariate Shift,Constant,0,0,0,0
19,chi_gformula,Flexible Covariate Shift,Effect Modification,3.4296869160722437e-4,0,0,0
19,chi_gformula,Flexible Covariate Shift,Linear,0,1.1125714285714285e-4,1,1
19,chi_gformula,Flexible Covariate Shift,Linear + Effect Modification,3.415744928344522e-4,1.1125714285714316e-4,0.3633527560866688,0.24570154419352613
19,chi_gformula,Flexible Covariate Shift,Spline,0,8.598151999655626e-5,1,1
19,chi_gformula,Flexible Covariate Shift,Spline + Effect Modification,3.427153989227952e-4,8.59815199965564e-5,0.33372829194542053,0.20057079383111004
19,chi_gformula,Linear Covariate Shift,Constant,0,0,0,0
19,chi_gformula,Linear Covariate Shift,Effect Modification,6.67472988533365e-5,0,0,0
19,chi_gformula,Linear Covariate Shift,Linear,0,1.1125714285714285e-4,1,1
19,chi_gformula,Linear Covariate Shift,Linear + Effect Modification,6.679838280804345e-5,1.1125714285714313e-4,0.5634325843460288,0.6248535644011406
19,chi_gformula,Linear Covariate Shift,Spline,0,8.598151999655626e-5,1,1
19,chi_gformula,Linear Covariate Shift,Spline + Effect Modification,6.644349231103585e-5,8.598151999655644e-5,0.5321871643074315,0.5641068547444726
19,chi_gformula,No Covariate Shift,Constant,0,0,0,0
19,chi_gformula,No Covariate Shift,Effect Modification,0,0,0,0
19,chi_gformula,No Covariate Shift,Linear,0,1.1125714285714285e-4,1,1
19,chi_gformula,No Covariate Shift,Linear + Effect Modification,0,1.1125714285714316e-4,1,1
19,chi_gformula,No Covariate Shift,Spline,0,8.598151999655626e-5,1,1
19,chi_gformula,No Covariate Shift,Spline + Effect Modification,0,8.598151999655644e-5,1,1
20,chi_DR,Flexible Covariate Shift,Constant,1.2993840898485463e-22,0,0,0
20,chi_DR,Flexible Covariate Shift,Effect Modification,3.2869232512882393e-4,0,0,0
20,chi_DR,Flexible Covariate Shift,Linear,1.1407157938630869e-4,6.626755276638554e-7,0.05649180954230162,0.0056969328667300315
20,chi_DR,Flexible Covariate Shift,Linear + Effect Modification,5.941168787177943e-4,6.101013222675593e-9,0.0023323470861116,1.0310577025194102e-5
20,chi_DR,Flexible Covariate Shift,Spline,8.043621737844931e-5,3.478376391018035e-7,0.043262949960767745,0.004404983699556786
20,chi_DR,Flexible Covariate Shift,Spline + Effect Modification,6.468174799130469e-4,3.51531662481082e-9,0.0019281130038252933,5.4336301626264375e-6
20,chi_DR,Linear Covariate Shift,Constant,1.37801414830286e-22,0,0,0
20,chi_DR,Linear Covariate Shift,Effect Modification,6.795869284671249e-5,0,0,0
20,chi_DR,Linear Covariate Shift,Linear,1.147258368581687e-4,4.4722585700430687e-7,0.04989378223319149,0.0038798244031244106
20,chi_DR,Linear Covariate Shift,Linear + Effect Modification,5.991877079840063e-6,3.684411296360979e-9,0.018239542247326483,6.172953183318911e-4
20,chi_DR,Linear Covariate Shift,Spline,8.182132425820549e-5,6.645000103064748e-7,0.06110848476004001,0.007941074181643425
20,chi_DR,Linear Covariate Shift,Spline + Effect Modification,4.748496396860987e-5,3.728397728832481e-9,0.007770958278258766,7.888440174700888e-5
20,chi_DR,No Covariate Shift,Constant,1.2734194936721609e-22,0,0,0
20,chi_DR,No Covariate Shift,Effect Modification,1.2198629993067286e-22,0,0,0
20,chi_DR,No Covariate Shift,Linear,1.1386852196872081e-4,3.566514447319381e-7,0.04449310484823928,0.0031182529140022495
20,chi_DR,No Covariate Shift,Linear + Effect Modification,1.1437014023055387e-4,4.31897903829639e-7,0.04710775503609893,0.003768790052531516
20,chi_DR,No Covariate Shift,Spline,8.157478759124507e-5,1.9987318245511687e-7,0.03269530016030132,0.002497981291227597
20,chi_DR,No Covariate Shift,Spline + Effect Modification,7.808771553080973e-5,1.7026157029227107e-7,0.035431234938120004,0.0021397911084297017
20,chi_DRj,Flexible Covariate Shift,Constant,1.2993840898485463e-22,0,0,0
20,chi_DRj,Flexible Covariate Shift,Effect Modification,3.2869232512882393e-4,0,0,0
20,chi_DRj,Flexible Covariate Shift,Linear,1.1492773335804122e-22,1.1331428571428573e-4,0.9999999990131915,1
20,chi_DRj,Flexible Covariate Shift,Linear + Effect Modification,3.277209809675415e-4,1.1331428571428606e-4,0.3702858822799522,0.25693201228600165
20,chi_DRj,Flexible Covariate Shift,Spline,1.4641381672503134e-22,8.00610125946982e-5,0.999999998703526,1
20,chi_DRj,Flexible Covariate Shift,Spline + Effect Modification,3.2861939082215496e-4,8.006101259469904e-5,0.3304720257645098,0.19590329993145775
20,chi_DRj,Linear Covariate Shift,Constant,1.37801414830286e-22,0,0,0
20,chi_DRj,Linear Covariate Shift,Effect Modification,6.795869284671249e-5,0,0,0
20,chi_DRj,Linear Covariate Shift,Linear,1.2032117325897819e-22,1.1331428571428573e-4,0.9999999990185343,1
20,chi_DRj,Linear Covariate Shift,Linear + Effect Modification,6.787427857560426e-5,1.1331428571428602e-4,0.5637278722720217,0.6254135786281358
20,chi_DRj,Linear Covariate Shift,Spline,1.0889232848868964e-22,8.006101259469821e-5,0.9999999989162105,1
20,chi_DRj,Linear Covariate Shift,Spline + Effect Modification,6.754510907792796e-5,8.006101259469904e-5,0.521245967560404,0.5424141063193311
20,chi_DRj,No Covariate Shift,Constant,1.2734194936721609e-22,0,0,0
20,chi_DRj,No Covariate Shift,Effect Modification,1.2198629993067286e-22,0,0,0
20,chi_DRj,No Covariate Shift,Linear,1.3114923942341919e-22,1.1331428571428575e-4,0.9999999989715911,1
20,chi_DRj,No Covariate Shift,Linear + Effect Modification,1.184847037336262e-22,1.13314285714286e-4,0.9999999990275806,1
20,chi_DRj,No Covariate Shift,Spline,2.5137066243288575e-22,8.00610125946982e-5,0.999999998345055,1
20,chi_DRj,No Covariate Shift,Spline + Effect Modification,1.0632028020866178e-22,8.0061012594699e-5,0.9999999988787172,1
20,chi_gformula,Flexible Covariate Shift,Constant,0,0,0,0
20,chi_gformula,Flexible Covariate Shift,Effect Modification,3.286923251249428e-4,0,0,0
20,chi_gformula,Flexible Covariate Shift,Linear,0,1.1331428571428573e-4,1,1
20,chi_gformula,Flexible Covariate Shift,Linear + Effect Modification,3.2772098096651173e-4,1.1331428571428607e-4,0.3702858822803176,0.2569320122865996
20,chi_gformula,Flexible Covariate Shift,Spline,0,8.006101259469818e-5,1,1
20,chi_gformula,Flexible Covariate Shift,Spline + Effect Modification,3.2861939082510746e-4,8.006101259469905e-5,0.33047202576351975,0.19590329993005015
20,chi_gformula,Linear Covariate Shift,Constant,0,0,0,0
20,chi_gformula,Linear Covariate Shift,Effect Modification,6.795869284447347e-5,0,0,0
20,chi_gformula,Linear Covariate Shift,Linear,0,1.1331428571428573e-4,1,1
20,chi_gformula,Linear Covariate Shift,Linear + Effect Modification,6.787427857759098e-5,1.1331428571428604e-4,0.5637278722684539,0.6254135786213274
20,chi_gformula,Linear Covariate Shift,Spline,0,8.006101259469818e-5,1,1
20,chi_gformula,Linear Covariate Shift,Spline + Effect Modification,6.754510907763929e-5,8.0061012594699e-5,0.5212459675609223,0.5424141063203644
20,chi_gformula,No Covariate Shift,Constant,0,0,0,0
20,chi_gformula,No Covariate Shift,Effect Modification,0,0,0,0
20,chi_gformula,No Covariate Shift,Linear,0,1.1331428571428573e-4,1,1
20,chi_gformula,No Covariate Shift,Linear + Effect Modification,0,1.13314285714286e-4,1,1
20,chi_gformula,No Covariate Shift,Spline,0,8.006101259469818e-5,1,1
20,chi_gformula,No Covariate Shift,Spline + Effect Modification,0,8.006101259469904e-5,1,1
21,chi_DR,Flexible Covariate Shift,Constant,1.2648082400130426e-22,0,0,0
21,chi_DR,Flexible Covariate Shift,Effect Modification,3.474406352253552e-4,0,0,0
21,chi_DR,Flexible Covariate Shift,Linear,1.1844045470022009e-4,3.002950206083181e-7,0.03805208562098908,0.002508580928635174
21,chi_DR,Flexible Covariate Shift,Linear + Effect Modification,5.957799096259791e-4,1.0468634329842293e-8,0.0034405763571223914,1.7540712325061625e-5
21,chi_DR,Flexible Covariate Shift,Spline,7.528236062174743e-5,2.8007261570924806e-7,0.042759651495225426,0.0036721555138882075
21,chi_DR,Flexible Covariate Shift,Spline + Effect Modification,6.344076717492711e-4,6.40448890147186e-9,0.0026052561883763503,1.0076900367725781e-5
21,chi_DR,Linear Covariate Shift,Constant,1.2667981141661936e-22,0,0,0
21,chi_DR,Linear Covariate Shift,Effect Modification,7.006299843707409e-5,0,0,0
21,chi_DR,Linear Covariate Shift,Linear,1.189403022594388e-4,5.18075524839744e-7,0.048982206182900924,0.004348726360253651
21,chi_DR,Linear Covariate Shift,Linear + Effect Modification,6.22993028176598e-6,3.921477307133643e-9,0.02237696236028192,6.503397626117794e-4
21,chi_DR,Linear Covariate Shift,Spline,7.65660859194635e-5,2.2529336579857743e-7,0.03871837838742486,0.002913018495243711
21,chi_DR,Linear Covariate Shift,Spline + Effect Modification,4.079140640957066e-5,1.021406066075389e-8,0.012262487039549038,2.553082484100148e-4
21,chi_DR,No Covariate Shift,Constant,1.1783402104777108e-22,0,0,0
21,chi_DR,No Covariate Shift,Effect Modification,9.522535475684567e-23,0,0,0
21,chi_DR,No Covariate Shift,Linear,1.1819112170380018e-4,2.1073646176846288e-7,0.033564559201571406,0.0017638350714661735
21,chi_DR,No Covariate Shift,Linear + Effect Modification,1.1857957244215568e-4,3.9701921508775775e-7,0.047898572024742965,0.003307724511691
21,chi_DR,No Covariate Shift,Spline,7.630608101348909e-5,5.830633111183141e-7,0.06617781558730033,0.007357428248655784
21,chi_DR,No Covariate Shift,Spline + Effect Modification,7.305107221871934e-5,1.3342375039158144e-7,0.028665067026253828,0.0018274277839928556
21,chi_DRj,Flexible Covariate Shift,Constant,1.2648082400130426e-22,0,0,0
21,chi_DRj,Flexible Covariate Shift,Effect Modification,3.474406352253552e-4,0,0,0
21,chi_DRj,Flexible Covariate Shift,Linear,1.4162670594496877e-22,1.1742857142857145e-4,0.999999998973601,1
21,chi_DRj,Flexible Covariate Shift,Linear + Effect Modification,3.4603415768168997e-4,1.174285714285717e-4,0.36810917567606194,0.25338046289454436
21,chi_DRj,Flexible Covariate Shift,Spline,1.373262282844141e-22,7.489633706276782e-5,0.9999999987106201,1
21,chi_DRj,Flexible Covariate Shift,Spline + Effect Modification,3.4763597658818397e-4,7.489633706276757e-5,0.31701826631801017,0.17726267203895263
21,chi_DRj,Linear Covariate Shift,Constant,1.2667981141661936e-22,0,0,0
21,chi_DRj,Linear Covariate Shift,Effect Modification,7.006299843707409e-5,0,0,0
21,chi_DRj,Linear Covariate Shift,Linear,1.2397487188695777e-22,1.1742857142857147e-4,0.9999999989980969,1
21,chi_DRj,Linear Covariate Shift,Linear + Effect Modification,7.048863903492656e-5,1.1742857142857171e-4,0.5634738315157195,0.6249264955462931
21,chi_DRj,Linear Covariate Shift,Spline,1.273036552811376e-22,7.489633706276783e-5,0.9999999987828282,1
21,chi_DRj,Linear Covariate Shift,Spline + Effect Modification,7.008236153323022e-5,7.48963370627675e-5,0.5083267913429438,0.516647824115124
21,chi_DRj,No Covariate Shift,Constant,1.1783402104777108e-22,0,0,0
21,chi_DRj,No Covariate Shift,Effect Modification,9.522535475684567e-23,0,0,0
21,chi_DRj,No Covariate Shift,Linear,1.5852624521114142e-22,1.1742857142857147e-4,0.9999999988987889,1
21,chi_DRj,No Covariate Shift,Linear + Effect Modification,1.0488331118550614e-22,1.1742857142857177e-4,0.9999999991032862,1
21,chi_DRj,No Covariate Shift,Spline,1.2925031431527911e-22,7.489633706276783e-5,0.9999999987051869,1
21,chi_DRj,No Covariate Shift,Spline + Effect Modification,1.448836791737112e-22,7.489633706276752e-5,0.9999999986807533,1
21,chi_gformula,Flexible Covariate Shift,Constant,0,0,0,0
21,chi_gformula,Flexible Covariate Shift,Effect Modification,3.474406352278035e-4,0,0,0
21,chi_gformula,Flexible Covariate Shift,Linear,0,1.1742857142857147e-4,1,1
21,chi_gformula,Flexible Covariate Shift,Linear + Effect Modification,3.460341576844226e-4,1.1742857142857178e-4,0.36810917567512946,0.2533804628930204
21,chi_gformula,Flexible Covariate Shift,Spline,0,7.489633706276782e-5,1,1
21,chi_gformula,Flexible Covariate Shift,Spline + Effect Modification,3.4763597659407953e-4,7.489633706276761e-5,0.317018266316175,0.17726267203648083
21,chi_gformula,Linear Covariate Shift,Constant,0,0,0,0
21,chi_gformula,Linear Covariate Shift,Effect Modification,7.006299843290622e-5,0,0,0
21,chi_gformula,Linear Covariate Shift,Linear,0,1.1742857142857147e-4,1,1
21,chi_gformula,Linear Covariate Shift,Linear + Effect Modification,7.04886390370621e-5,1.1742857142857177e-4,0.5634738315120322,0.6249264955392521
21,chi_gformula,Linear Covariate Shift,Spline,0,7.489633706276782e-5,1,1
21,chi_gformula,Linear Covariate Shift,Spline + Effect Modification,7.008236153316828e-5,7.48963370627676e-5,0.5083267913430787,0.5166478241153926
21,chi_gformula,No Covariate Shift,Constant,0,0,0,0
21,chi_gformula,No Covariate Shift,Effect Modification,0,0,0,0
21,chi_gformula,No Covariate Shift,Linear,0,1.1742857142857147e-4,1,1
21,chi_gformula,No Covariate Shift,Linear + Effect Modification,0,1.1742857142857175e-4,1,1
21,chi_gformula,No Covariate Shift,Spline,0,7.489633706276782e-5,1,1
21,chi_gformula,No Covariate Shift,Spline + Effect Modification,0,7.489633706276759e-5,1,1
22,chi_DR,Flexible Covariate Shift,Constant,1.0511500613138894e-22,0,0,0
22,chi_DR,Flexible Covariate Shift,Effect Modification,3.920589372031156e-4,0,0,0
22,chi_DR,Flexible Covariate Shift,Linear,1.2485623815901758e-4,3.992822190417853e-7,0.04623519498876403,0.0031597569709881654
22,chi_DR,Flexible Covariate Shift,Linear + Effect Modification,6.105121188353728e-4,6.129200101493065e-9,0.0026561758603097473,9.993719808727423e-6
22,chi_DR,Flexible Covariate Shift,Spline,7.125948938719794e-5,7.786798089761653e-7,0.07091100662320272,0.010771307810358469
22,chi_DR,Flexible Covariate Shift,Spline + Effect Modification,6.613360219041324e-4,5.473410640290264e-9,0.0024711766661702143,8.27001024043835e-6
22,chi_DR,Linear Covariate Shift,Constant,1.312600823560129e-22,0,0,0
22,chi_DR,Linear Covariate Shift,Effect Modification,7.431210027940009e-5,0,0,0
22,chi_DR,Linear Covariate Shift,Linear,1.2523689753243423e-4,5.289991385989875e-7,0.049078946844253415,0.004254269738705093
22,chi_DR,Linear Covariate Shift,Linear + Effect Modification,6.334360473082319e-6,6.280248799823956e-9,0.02493536124286729,0.0010037247549119185
22,chi_DR,Linear Covariate Shift,Spline,7.244657262085563e-5,1.5849297286549262e-7,0.03266654509533408,0.0021730628867533846
22,chi_DR,Linear Covariate Shift,Spline + Effect Modification,3.868682939222539e-5,4.022436906159551e-9,0.007601289913305797,1.043652877402611e-4
22,chi_DR,No Covariate Shift,Constant,1.8774178575699206e-22,0,0,0
22,chi_DR,No Covariate Shift,Effect Modification,1.467840133672196e-22,0,0,0
22,chi_DR,No Covariate Shift,Linear,1.2459045874562875e-4,2.765475556114761e-7,0.036146983866517365,0.002258846513315702
22,chi_DR,No Covariate Shift,Linear + Effect Modification,1.2485008221219484e-4,8.646895329557114e-7,0.062484971778895115,0.006827749094658423
22,chi_DR,No Covariate Shift,Spline,7.217672129361016e-5,1.3956016906940243e-7,0.035153551840219274,0.001987561190454673
22,chi_DR,No Covariate Shift,Spline + Effect Modification,6.913501581815228e-5,1.2951953790813076e-7,0.03297233303086418,0.0018661467168691068
22,chi_DRj,Flexible Covariate Shift,Constant,1.0511500613138894e-22,0,0,0
22,chi_DRj,Flexible Covariate Shift,Effect Modification,3.920589372031156e-4,0,0,0
22,chi_DRj,Flexible Covariate Shift,Linear,9.745163161708648e-23,1.2360000000000008e-4,0.999999999149048,1
22,chi_DRj,Flexible Covariate Shift,Linear + Effect Modification,3.880269386952161e-4,1.2360000000000035e-4,0.3607839641152491,0.2416061898735566
22,chi_DRj,Flexible Covariate Shift,Spline,1.2653449168841253e-22,7.086447509008846e-5,0.999999998693625,1
22,chi_DRj,Flexible Covariate Shift,Spline + Effect Modification,3.923680793322581e-4,7.086447509008825e-5,0.2982385273512237,0.15298387795362503
22,chi_DRj,Linear Covariate Shift,Constant,1.312600823560129e-22,0,0,0
22,chi_DRj,Linear Covariate Shift,Effect Modification,7.431210027940009e-5,0,0,0
22,chi_DRj,Linear Covariate Shift,Linear,1.4717206755491102e-22,1.2360000000000005e-4,0.9999999989388867,1
22,chi_DRj,Linear Covariate Shift,Linear + Effect Modification,7.47380452675594e-5,1.236000000000004e-4,0.5625760360404228,0.6232135099206034
22,chi_DRj,Linear Covariate Shift,Spline,1.05390023580815e-22,7.086447509008852e-5,0.9999999988177217,1
22,chi_DRj,Linear Covariate Shift,Spline + Effect Modification,7.390883568727113e-5,7.086447509008822e-5,0.4947650140684822,0.4895319020720624
22,chi_DRj,No Covariate Shift,Constant,1.8774178575699206e-22,0,0,0
22,chi_DRj,No Covariate Shift,Effect Modification,1.467840133672196e-22,0,0,0
22,chi_DRj,No Covariate Shift,Linear,1.2085407183183238e-22,1.2360000000000005e-4,0.9999999990651923,1
22,chi_DRj,No Covariate Shift,Linear + Effect Modification,9.090706135854274e-23,1.2360000000000038e-4,0.9999999991661884,1
22,chi_DRj,No Covariate Shift,Spline,1.680192514263744e-22,7.086447509008846e-5,0.9999999985952462,1
22,chi_DRj,No Covariate Shift,Spline + Effect Modification,1.771680525396669e-22,7.08644750900882e-5,0.9999999985399075,1
22,chi_gformula,Flexible Covariate Shift,Constant,0,0,0,0
22,chi_gformula,Flexible Covariate Shift,Effect Modification,3.920589372032077e-4,0,0,0
22,chi_gformula,Flexible Covariate Shift,Linear,0,1.2360000000000008e-4,1,1
22,chi_gformula,Flexible Covariate Shift,Linear + Effect Modification,3.88026938697999e-4,1.2360000000000035e-4,0.3607839641144115,0.24160618987222016
22,chi_gformula,Flexible Covariate Shift,Spline,0,7.086447509008859e-5,1,1
22,chi_gformula,Flexible Covariate Shift,Spline + Effect Modification,3.9236807933531835e-4,7.086447509008823e-5,0.29823852735041584,0.15298387795262897
22,chi_gformula,Linear Covariate Shift,Constant,0,0,0,0
22,chi_gformula,Linear Covariate Shift,Effect Modification,7.43121002781497e-5,0,0,0
22,chi_gformula,Linear Covariate Shift,Linear,0,1.2360000000000008e-4,1,1
22,chi_gformula,Linear Covariate Shift,Linear + Effect Modification,7.473804526748053e-5,1.236000000000003e-4,0.562576036040553,0.6232135099208522
22,chi_gformula,Linear Covariate Shift,Spline,0,7.086447509008859e-5,1,1
22,chi_gformula,Linear Covariate Shift,Spline + Effect Modification,7.390883569035312e-5,7.086447509008826e-5,0.4947650140631859,0.4895319020614711
22,chi_gformula,No Covariate Shift,Constant,0,0,0,0
22,chi_gformula,No Covariate Shift,Effect Modification,0,0,0,0
22,chi_gformula,No Covariate Shift,Linear,0,1.2360000000000008e-4,1,1
22,chi_gformula,No Covariate Shift,Linear + Effect Modification,0,1.2360000000000032e-4,1,1
22,chi_gformula,No Covariate Shift,Spline,0,7.086447509008859e-5,1,1
22,chi_gformula,No Covariate Shift,Spline + Effect Modification,0,7.086447509008826e-5,1,1
23,chi_DR,Flexible Covariate Shift,Constant,1.4892241143612497e-22,0,0,0
23,chi_DR,Flexible Covariate Shift,Effect Modification,4.4395051018604573e-4,0,0,0
23,chi_DR,Flexible Covariate Shift,Linear,1.3331892977311852e-4,2.1149748646609636e-7,0.03433447153365876,0.001574492194426851
23,chi_DR,Flexible Covariate Shift,Linear + Effect Modification,6.286444540628456e-4,3.4585982449329462e-9,0.0020407163578850464,5.487929091584736e-6
23,chi_DR,Flexible Covariate Shift,Spline,6.846670045721219e-5,2.1113791191901456e-7,0.04338437442495137,0.003145483843353645
23,chi_DR,Flexible Covariate Shift,Spline + Effect Modification,7.060995638510452e-4,2.3063362551212925e-9,0.0014941937677675958,3.2651748525776108e-6
23,chi_DR,Linear Covariate Shift,Constant,1.4435136862788305e-22,0,0,0
23,chi_DR,Linear Covariate Shift,Effect Modification,7.961633273426475e-5,0,0,0
23,chi_DR,Linear Covariate Shift,Linear,1.336156227312478e-4,4.904299901795279e-7,0.04433910754898786,0.003687069436990614
23,chi_DR,Linear Covariate Shift,Linear + Effect Modification,7.136553545985574e-6,3.5016061567248364e-9,0.017350428827503418,5.192758549953826e-4
23,chi_DR,Linear Covariate Shift,Spline,6.956960567270054e-5,4.6844910471260476e-7,0.06419457808554664,0.006630612119330544
23,chi_DR,Linear Covariate Shift,Spline + Effect Modification,4.081062884704071e-5,1.914110995619057e-9,0.005120593436197689,4.6932904167963025e-5
23,chi_DR,No Covariate Shift,Constant,1.0077833903487569e-22,0,0,0
23,chi_DR,No Covariate Shift,Effect Modification,1.0271392051562693e-22,0,0,0
23,chi_DR,No Covariate Shift,Linear,1.3306653312371639e-4,3.605979827680568e-7,0.03961362960643357,0.002714190716438944
23,chi_DR,No Covariate Shift,Linear + Effect Modification,1.3318166959419328e-4,3.5752285667131466e-7,0.041400762333902684,0.0026753208643416136
23,chi_DR,No Covariate Shift,Spline,6.929356896721953e-5,1.650195499729288e-7,0.036476943811038935,0.002383469517960275
23,chi_DR,No Covariate Shift,Spline + Effect Modification,6.643133490901129e-5,3.050170512507112e-7,0.04865983492904386,0.004570020659317909
23,chi_DRj,Flexible Covariate Shift,Constant,1.4892241143612497e-22,0,0,0
23,chi_DRj,Flexible Covariate Shift,Effect Modification,4.4395051018604573e-4,0,0,0
23,chi_DRj,Flexible Covariate Shift,Linear,1.1378181907272784e-22,1.3182857142857147e-4,0.9999999991146514,1
23,chi_DRj,Flexible Covariate Shift,Linear + Effect Modification,4.392081331604278e-4,1.3182857142857176e-4,0.3539570086012714,0.23087976158717488
23,chi_DRj,Flexible Covariate Shift,Spline,1.5302242952218892e-22,6.806491168936707e-5,0.99999999855454,1
23,chi_DRj,Flexible Covariate Shift,Spline + Effect Modification,4.4200493348355225e-4,6.80649116893674e-5,0.2818300298230701,0.13345138480782062
23,chi_DRj,Linear Covariate Shift,Constant,1.4435136862788305e-22,0,0,0
23,chi_DRj,Linear Covariate Shift,Effect Modification,7.961633273426475e-5,0,0,0
23,chi_DRj,Linear Covariate Shift,Linear,1.1080443256567116e-22,1.318285714285715e-4,0.9999999991026072,1
23,chi_DRj,Linear Covariate Shift,Linear + Effect Modification,7.834152380871322e-5,1.3182857142857176e-4,0.5647057999812771,0.6272733190372765
23,chi_DRj,Linear Covariate Shift,Spline,1.2867360965220376e-22,6.806491168936711e-5,0.9999999986792928,1
23,chi_DRj,Linear Covariate Shift,Spline + Effect Modification,7.917804715121032e-5,6.80649116893674e-5,0.4811329355269782,0.4623227074971593
23,chi_DRj,No Covariate Shift,Constant,1.0077833903487569e-22,0,0,0
23,chi_DRj,No Covariate Shift,Effect Modification,1.0271392051562693e-22,0,0,0
23,chi_DRj,No Covariate Shift,Linear,1.53876716703647e-22,1.3182857142857147e-4,0.9999999989606361,1
23,chi_DRj,No Covariate Shift,Linear + Effect Modification,1.1387015721975595e-22,1.318285714285718e-4,0.9999999990771457,1
23,chi_DRj,No Covariate Shift,Spline,8.927229516118435e-23,6.806491168936704e-5,0.9999999988687861,1
